id,type,src,dst,app,latency,message,ctime,size,buffer
1,LINK,1,8,App1,2.0000002,M.User,2,15000,0
2,LINK,2,3,App2,2.0000002,M.User,3,15000,1
3,LINK,3,10,App3,2.0000002,M.User,3,15000,2
4,LINK,4,11,App4,2.0000002,M.User,3,15000,3
5,LINK,3,10,App3,2.0000002,M.User,4,15000,4
1,LINK,8,15,App1,2.0000002,M.User,4.000000200000001,15000,4
6,LINK,5,12,App0,2.0000002,M.User,5,15000,5
2,LINK,3,4,App2,2.0000002,M.User,5.000000200000001,15000,3
3,LINK,10,17,App3,2.0000002,M.User,5.000000200000001,15000,4
4,LINK,11,12,App4,2.0000002,M.User,5.000000200000001,15000,5
7,LINK,3,10,App3,2.0000002,M.User,6,15000,6
1,LINK,15,16,App1,2.0000002,M.User,6.000000400000001,15000,6
8,LINK,1,8,App1,2.0000002,M.User,7,15000,7
9,LINK,5,12,App0,2.0000002,M.User,7,15000,8
6,LINK,12,19,App0,2.0000002,M.User,7.000000200000001,15000,8
5,LINK,10,17,App3,2.0000002,M.User,7.000000400000001,15000,5
2,LINK,4,5,App2,2.0000002,M.User,7.000000400000001,15000,6
3,LINK,17,24,App3,2.0000002,M.User,7.000000400000001,15000,7
4,LINK,12,13,App4,2.0000002,M.User,7.000000400000001,15000,8
10,LINK,2,3,App2,2.0000002,M.User,8,15000,9
11,LINK,4,11,App4,2.0000002,M.User,8,15000,10
12,LINK,3,10,App3,2.0000002,M.User,8,15000,11
1,LINK,16,17,App1,2.0000002,M.User,8.000000600000002,15000,11
13,LINK,5,12,App0,2.0000002,M.User,9,15000,12
8,LINK,8,15,App1,2.0000002,M.User,9.0000002,15000,12
9,LINK,12,19,App0,2.0000002,M.User,9.000000400000001,15000,11
6,LINK,19,20,App0,2.0000002,M.User,9.000000400000001,15000,12
7,LINK,10,17,App3,2.0000002,M.User,9.000000600000002,15000,8
5,LINK,17,24,App3,2.0000002,M.User,9.000000600000002,15000,9
2,LINK,5,6,App2,2.0000002,M.User,9.000000600000002,15000,10
3,LINK,24,25,App3,2.0000002,M.User,9.000000600000002,15000,11
4,LINK,13,20,App4,2.0000002,M.User,9.000000600000002,15000,12
14,LINK,5,12,App0,2.0000002,M.User,10,15000,13
